#Buckets,Keys 1 - rep 1,Keys 1 - rep 2,Keys 1 - rep 3,Keys 3 - rep 1,Keys 3 - rep 2,Keys 3 - rep 3,Keys 6 - rep 1,Keys 6 - rep 2,Keys 6 - rep 3,Keys 9 - rep 1,Keys 9 - rep 2,Keys 9 - rep 3
8.2,652.9417199999807,660.6785700000037,712.0407599999962,952.2081899999903,970.865730000005,1034.6280300000144,1182.6104399999967,1304.891549999993,1214.0725499999899,1584.2024099999908,1506.150090000032,1399.8254399999933
8.3,504.8152200000186,420.96923999999854,472.62267000001884,638.205750000001,706.1793299999845,750.184829999991,899.504909999996,898.7543100000039,855.8614800000214,1141.1922600000034,1126.2423599999747,1058.3843400000187
8.4,384.40412999999535,357.0176700000011,340.3268099999914,490.0208399999974,549.3193200000023,580.276890000001,616.7757599999968,567.3627899999992,642.2173199999816,812.379869999997,882.5617800000182,744.4815300000046
8.5,279.35954999999376,266.8330800000185,299.89827000000514,366.1981200000009,375.1450200000181,434.2414499999868,413.14841999999044,486.7129799999966,507.80871000001207,665.388629999994,595.7414100000096,580.0637699999861
8.6,192.0220200000258,208.23029999998835,213.0489000000016,252.82413000000815,307.45997999999963,356.8887900000118,303.44526000002224,352.9978199999823,361.0960199999827,454.3517700000011,462.3179400000008,434.56913999999233
8.7,143.42111999997724,165.2379299999884,167.8679099999863,195.53021999997145,224.03069999997388,201.45087000000785,265.17572999998083,277.3530000000246,255.96062999999413,328.735259999994,333.9566999999661,287.5636799999993
8.8,106.84304999998858,112.08996000001207,152.64720000002126,151.86924000000727,165.42945000001782,182.698919999988,203.96448000000237,156.62808000000223,169.0866000000242,245.71736999999848,235.0870200000063,202.64076000000932
8.9,138.03084000000672,74.72816999999486,96.69032999999035,133.2018000000171,141.26651999999012,127.98603000002186,138.27879000000394,174.17006999999285,155.82392999999138,193.8933000000252,201.91986000001634,172.5978599999944
9.0,76.8135600000096,64.13517000000866,96.54300000000512,123.42249000001175,104.33772000000317,99.95624999996653,113.6132999999827,134.11565999998857,125.60390999999072,156.59909999999945,161.77166999999463,122.8419900000008
9.1,56.21948999999586,47.80583999998635,60.33950999999797,80.8598699999784,91.95272999999725,86.504310000033,74.68416000000434,102.31470000000263,95.33709000001545,141.54380999998102,113.4198000000033,125.06373000001622
9.2,51.42177000000811,48.13937999999325,60.91533000000345,76.24709999998595,64.3416300000099,68.0691599999991,76.13721000000078,71.46360000000277,77.76305999999022,109.97901000001002,73.49913000000379,93.91383000000496
